station,state,latitude,longitude,elevation,date,TMIN,TMAX,TAVG,AWND,WDF5,WSF5,SNOW,SNWD,PRCP
PENN YAN AP,NY,42.6425,-77.0564,275.2,20170825,48.02,69.98,,4.026492,340,17.000744,,,0
PENN YAN AP,NY,42.6425,-77.0564,275.2,20170915,57.02,78.98,,2.013246,340,10.06623,,,0
MONTAUK AP,NY,41.0731,-71.9233,2.1,20170417,51.98,71.96,,7.158208,340,19.908766,,,0
MONTAUK AP,NY,41.0731,-71.9233,2.1,20170514,46.04,60.98,,11.408394,340,36.90951,,,0.44881914
MONTAUK AP,NY,41.0731,-71.9233,2.1,20170802,68,78.98,,4.250186,340,17.000744,,,0
MONTAUK AP,NY,41.0731,-71.9233,2.1,20170901,55.94,69.98,,9.618842,340,23.935258,,,0
FARMINGDALE AP,NY,40.7342,-73.4169,24.7,20170208,41,62.06,,7.82929,340,23.040482,,,0
FARMINGDALE AP,NY,40.7342,-73.4169,24.7,20170209,18.14,42.08,,17.224438,340,44.067718,,,0.38976399
FARMINGDALE AP,NY,40.7342,-73.4169,24.7,20170225,46.94,64.94,,10.06623,340,33.106712,,,0.20078751
FARMINGDALE AP,NY,40.7342,-73.4169,24.7,20170329,39.92,59,,13.869028,340,31.093466,,,0
FARMINGDALE AP,NY,40.7342,-73.4169,24.7,20170909,55.04,69.08,,8.724066,340,21.922012,,,0
SHIRLEY BROOKHAVEN AP,NY,40.8217,-72.8689,25,20170119,30.2,48.92,,4.697574,340,19.01399,,,0
SHIRLEY BROOKHAVEN AP,NY,40.8217,-72.8689,25,20170304,16.16,30.2,,16.105968,340,40.936002,,,0
SHIRLEY BROOKHAVEN AP,NY,40.8217,-72.8689,25,20170319,26.24,42.98,,10.961006,340,29.974996,,,0
SHIRLEY BROOKHAVEN AP,NY,40.8217,-72.8689,25,20170808,62.06,80.96,,5.144962,340,17.000744,,,0
BONIFAY TRI CO AP,FL,30.8458,-85.6014,25.9,20170225,51.08,78.08,,6.71082,340,21.922012,,,0
BONIFAY TRI CO AP,FL,30.8458,-85.6014,25.9,20170315,33.08,55.04,,6.71082,340,23.040482,,,0
BONIFAY TRI CO AP,FL,30.8458,-85.6014,25.9,20170407,46.94,71.06,,3.35541,340,23.935258,,,0
BONIFAY TRI CO AP,FL,30.8458,-85.6014,25.9,20170408,42.08,75.02,,1.342164,340,16.105968,,,0
BONIFAY TRI CO AP,FL,30.8458,-85.6014,25.9,20170531,71.96,87.08,,1.565858,340,14.092722,,,0
BONIFAY TRI CO AP,FL,30.8458,-85.6014,25.9,20170626,66.92,91.04,,2.684328,340,14.092722,,,0
BONIFAY TRI CO AP,FL,30.8458,-85.6014,25.9,20170720,77,98.06,,2.013246,340,19.01399,,,0
BONIFAY TRI CO AP,FL,30.8458,-85.6014,25.9,20170817,75.02,96.08,,1.789552,340,12.079476,,,0
BONIFAY TRI CO AP,FL,30.8458,-85.6014,25.9,20170818,75.02,96.98,,2.460634,340,14.092722,,,0
BONIFAY TRI CO AP,FL,30.8458,-85.6014,25.9,20170906,66.02,84.92,,4.026492,340,19.01399,,,0
ROME GRIFFISS AIRFIELD,NY,43.2339,-75.4117,158.2,20170704,53.06,80.06,,2.23694,340,14.092722,,,0
PLATTSBURGH INTL AP,NY,44.65,-73.4667,71.3,20170304,3.2,10.22,,10.737312,340,31.988242,,0,0
PLATTSBURGH INTL AP,NY,44.65,-73.4667,71.3,20170429,42.08,75.02,,8.276678,340,31.988242,0,0,0
PLATTSBURGH INTL AP,NY,44.65,-73.4667,71.3,20170515,48.02,69.98,,15.65858,340,36.90951,0,0,0.0787402
PLATTSBURGH INTL AP,NY,44.65,-73.4667,71.3,20170519,50,73.04,,9.618842,340,27.066974,0,0,0
PLATTSBURGH INTL AP,NY,44.65,-73.4667,71.3,20170629,51.98,66.92,,4.026492,340,17.000744,0,0,1.83070965
NW FLORIDA BEACHES INTL AP,FL,30.3489,-85.7881,17.4,20170530,75.02,89.96,,3.35541,340,16.105968,0,0,0
NW FLORIDA BEACHES INTL AP,FL,30.3489,-85.7881,17.4,20170906,71.06,87.98,,5.59235,340,19.01399,0,0,0.27165369
NW FLORIDA BEACHES INTL AP,FL,30.3489,-85.7881,17.4,20170916,71.96,89.96,,3.579104,340,25.053728,0,0,0
POMPANO BEACH AIRPARK,FL,26.25,-80.1083,6.4,20170128,55.94,71.96,,8.724066,340,23.040482,0,,0
POMPANO BEACH AIRPARK,FL,26.25,-80.1083,6.4,20170316,51.08,71.06,,10.961006,340,21.922012,0,0,0
ST PETERSBURG AP,FL,27.7628,-82.6261,2.4,20170218,60.98,71.06,,8.052984,340,23.935258,0,0,0
ST PETERSBURG AP,FL,27.7628,-82.6261,2.4,20170310,66.02,75.92,,6.039738,340,21.027236,0,0,0
ST PETERSBURG AP,FL,27.7628,-82.6261,2.4,20170314,59,69.08,,13.645334,340,33.106712,0,0,0
ST PETERSBURG AP,FL,27.7628,-82.6261,2.4,20170320,57.92,73.04,,7.82929,340,19.908766,0,0,0
ST PETERSBURG AP,FL,27.7628,-82.6261,2.4,20170505,60.08,77,,12.974252,340,38.922756,0,0,0.40157502
ST PETERSBURG AP,FL,27.7628,-82.6261,2.4,20170528,75.92,87.98,,7.158208,340,23.935258,0,0,0
ST PETERSBURG AP,FL,27.7628,-82.6261,2.4,20170603,75.92,86,,5.368656,340,25.053728,0,0,0.48818924
DALHART MUNI AP,TX,36.0167,-102.55,1216.2,20170116,31.1,42.08,35.42,10.961006,340,29.974996,0,3.149608,0.1181103
DALHART MUNI AP,TX,36.0167,-102.55,1216.2,20170122,29.12,55.94,42.62,11.1847,340,31.988242,0,0,0
DALHART MUNI AP,TX,36.0167,-102.55,1216.2,20170722,64.94,98.96,82.58,9.842536,340,40.936002,0,0,0
CHINA LAKE NAF,CA,35.6875,-117.6931,679.7,20170113,42.08,75.02,,6.263432,340,31.988242,,,0.01181103
CHINA LAKE NAF,CA,35.6875,-117.6931,679.7,20170328,46.04,75.02,,9.618842,340,27.066974,,,0
CHINA LAKE NAF,CA,35.6875,-117.6931,679.7,20170709,87.98,105.98,,7.82929,340,38.02798,,,0.0393701
CHINA LAKE NAF,CA,35.6875,-117.6931,679.7,20170804,73.94,102.92,,5.816044,340,29.08022,,,0.01181103
CHINA LAKE NAF,CA,35.6875,-117.6931,679.7,20170831,69.98,102.92,,7.158208,340,46.080964,,,0
CHINA LAKE NAF,CA,35.6875,-117.6931,679.7,20170901,75.02,104,,7.605596,340,27.066974,,,0
NORTH ISLAND NAS,CA,32.7,-117.2,7.9,20170128,37.94,66.02,,4.47388,340,16.105968,,,0
NORTH ISLAND NAS,CA,32.7,-117.2,7.9,20170130,46.94,75.02,,4.697574,340,14.987498,,,0
NORTH ISLAND NAS,CA,32.7,-117.2,7.9,20170202,44.96,66.92,,4.921268,340,14.987498,,,0
NORTH ISLAND NAS,CA,32.7,-117.2,7.9,20170220,53.06,64.94,,5.59235,340,16.105968,,,0
NORTH ISLAND NAS,CA,32.7,-117.2,7.9,20170308,48.92,73.94,,4.697574,340,21.922012,,,0
NORTH ISLAND NAS,CA,32.7,-117.2,7.9,20170505,60.98,64.94,,6.71082,340,14.987498,,,0
NORTH ISLAND NAS,CA,32.7,-117.2,7.9,20170519,57.92,80.06,,9.618842,340,23.935258,,,0
NORTH ISLAND NAS,CA,32.7,-117.2,7.9,20170714,68,75.92,,9.171454,340,25.053728,,,0
NORTH ISLAND NAS,CA,32.7,-117.2,7.9,20170817,64.94,75.92,,6.71082,340,19.01399,,,0
NORTH ISLAND NAS,CA,32.7,-117.2,7.9,20170917,64.94,75.92,,8.724066,340,23.040482,,,0
LOS ANGELES DWTN USC CAMPUS,CA,34.0511,-118.2353,70.1,20170327,55.04,73.94,,4.250186,340,25.053728,0,0,0
PALM SPRINGS RGNL AP,CA,33.8281,-116.5053,128.3,20170112,48.02,60.98,,2.908022,340,14.987498,0,0,0.09055123
PALM SPRINGS RGNL AP,CA,33.8281,-116.5053,128.3,20170122,48.02,55.04,,4.250186,340,12.974252,0,0,1.64173317
PALM SPRINGS RGNL AP,CA,33.8281,-116.5053,128.3,20170201,46.94,73.04,,4.697574,340,14.092722,0,0,0
PALM SPRINGS RGNL AP,CA,33.8281,-116.5053,128.3,20170202,46.94,77,,2.460634,340,10.06623,0,0,0
PALM SPRINGS RGNL AP,CA,33.8281,-116.5053,128.3,20170203,53.06,71.06,,2.684328,340,14.092722,0,0,0
PALM SPRINGS RGNL AP,CA,33.8281,-116.5053,128.3,20170211,60.08,75.02,,7.158208,340,25.053728,0,0,0
PALM SPRINGS RGNL AP,CA,33.8281,-116.5053,128.3,20170222,53.06,73.94,,5.59235,340,36.90951,0,0,0
PALM SPRINGS RGNL AP,CA,33.8281,-116.5053,128.3,20170308,51.08,84.02,,4.697574,340,12.079476,0,0,0
PALM SPRINGS RGNL AP,CA,33.8281,-116.5053,128.3,20170309,57.92,89.96,,4.921268,340,14.092722,0,0,0
PALM SPRINGS RGNL AP,CA,33.8281,-116.5053,128.3,20170316,62.96,95,,3.802798,340,18.119214,0,0,0
PALM SPRINGS RGNL AP,CA,33.8281,-116.5053,128.3,20170416,62.06,93.02,,4.921268,340,27.066974,0,0,0
PALM SPRINGS RGNL AP,CA,33.8281,-116.5053,128.3,20170417,71.06,93.02,,7.605596,340,29.974996,0,0,0
PALM SPRINGS RGNL AP,CA,33.8281,-116.5053,128.3,20170429,62.06,89.06,,9.618842,340,25.948504,0,0,0
PALM SPRINGS RGNL AP,CA,33.8281,-116.5053,128.3,20170512,66.02,98.96,,8.724066,340,31.988242,0,0,0
PALM SPRINGS RGNL AP,CA,33.8281,-116.5053,128.3,20170620,84.02,122,,6.71082,340,29.08022,0,0,0
PALM SPRINGS RGNL AP,CA,33.8281,-116.5053,128.3,20170625,84.02,122,,8.94776,340,40.041226,0,0,0
PALM SPRINGS RGNL AP,CA,33.8281,-116.5053,128.3,20170807,82.94,111.02,,6.487126,340,29.08022,0,0,0
PALM SPRINGS RGNL AP,CA,33.8281,-116.5053,128.3,20170808,80.06,111.02,,6.487126,340,23.935258,0,0,0
PALM SPRINGS RGNL AP,CA,33.8281,-116.5053,128.3,20170814,75.02,107.06,,7.158208,340,31.988242,0,0,0
PALM SPRINGS RGNL AP,CA,33.8281,-116.5053,128.3,20170820,77,105.98,,5.816044,340,27.066974,0,0,0
PALM SPRINGS RGNL AP,CA,33.8281,-116.5053,128.3,20170822,78.98,109.94,,8.500372,340,23.040482,0,0,0
SANTA MONICA MUNI AP,CA,34.0158,-118.4514,53,20170126,41,62.06,,5.368656,340,21.027236,0,0,0
MARYSVILLE YUBA CO AP,CA,39.1019,-121.5678,18.9,20170106,30.2,46.04,,4.47388,340,18.119214,,0,0.01181103
MARYSVILLE YUBA CO AP,CA,39.1019,-121.5678,18.9,20170127,33.98,59,,5.368656,340,16.105968,0,0,0
MARYSVILLE YUBA CO AP,CA,39.1019,-121.5678,18.9,20170212,46.04,64.94,,6.263432,340,23.040482,0,0,0
MARYSVILLE YUBA CO AP,CA,39.1019,-121.5678,18.9,20170310,50,73.04,,2.684328,340,16.105968,0,0,0
MARYSVILLE YUBA CO AP,CA,39.1019,-121.5678,18.9,20170331,48.92,73.04,,18.342908,340,36.90951,0,0,0
MARYSVILLE YUBA CO AP,CA,39.1019,-121.5678,18.9,20170421,48.02,78.98,,5.816044,340,16.105968,0,0,0
MARYSVILLE YUBA CO AP,CA,39.1019,-121.5678,18.9,20170427,50,75.02,,8.276678,340,25.948504,0,0,0
MARYSVILLE YUBA CO AP,CA,39.1019,-121.5678,18.9,20170715,60.08,102.92,,3.131716,340,14.987498,0,0,0
SAN LUIS OBISPO AP,CA,35.2372,-120.6414,61,20170116,35.06,66.02,,2.23694,340,12.974252,0,0,0
SAN LUIS OBISPO AP,CA,35.2372,-120.6414,61,20170812,55.04,82.94,,6.934514,340,21.027236,0,,0
PASO ROBLES MUNI AP,CA,35.6697,-120.6283,246.9,20170331,42.08,71.06,,8.052984,340,25.948504,0,0,0
PASO ROBLES MUNI AP,CA,35.6697,-120.6283,246.9,20170420,42.98,77,,8.052984,340,25.948504,0,0,0
PASO ROBLES MUNI AP,CA,35.6697,-120.6283,246.9,20170424,48.02,73.94,,15.882274,340,31.988242,0,0,0
PASO ROBLES MUNI AP,CA,35.6697,-120.6283,246.9,20170428,46.94,80.96,,16.105968,340,36.014734,0,0,0
PASO ROBLES MUNI AP,CA,35.6697,-120.6283,246.9,20170430,39.92,89.96,,5.368656,340,25.053728,0,0,0
PASO ROBLES MUNI AP,CA,35.6697,-120.6283,246.9,20170502,50,96.08,,3.802798,340,18.119214,0,0,0
PASO ROBLES MUNI AP,CA,35.6697,-120.6283,246.9,20170506,44.96,62.96,,11.1847,340,25.948504,,0,0
PASO ROBLES MUNI AP,CA,35.6697,-120.6283,246.9,20170517,51.08,78.98,,12.30317,340,29.08022,0,0,0
PASO ROBLES MUNI AP,CA,35.6697,-120.6283,246.9,20170612,41,75.92,,8.724066,340,27.066974,0,0,0
PASO ROBLES MUNI AP,CA,35.6697,-120.6283,246.9,20170615,51.98,95,,10.513618,340,29.08022,0,0,0
PASO ROBLES MUNI AP,CA,35.6697,-120.6283,246.9,20170617,62.06,104,,6.71082,340,21.922012,0,0,0
SACRAMENTO METRO AP,CA,38.6956,-121.5897,7,20170105,33.98,48.02,,9.171454,340,21.922012,,,0
SACRAMENTO METRO AP,CA,38.6956,-121.5897,7,20170301,35.06,62.06,,3.802798,340,14.987498,,,0
SACRAMENTO METRO AP,CA,38.6956,-121.5897,7,20170308,39.92,66.92,,5.368656,340,17.000744,,,0
SACRAMENTO METRO AP,CA,38.6956,-121.5897,7,20170328,48.92,71.96,,15.434886,340,36.90951,,,0
SACRAMENTO METRO AP,CA,38.6956,-121.5897,7,20170402,46.94,80.06,,7.381902,340,19.908766,,,0
SACRAMENTO METRO AP,CA,38.6956,-121.5897,7,20170427,51.08,75.02,,7.605596,340,23.040482,,,0
SACRAMENTO METRO AP,CA,38.6956,-121.5897,7,20170517,46.04,77,,6.71082,340,25.053728,,,0
SACRAMENTO METRO AP,CA,38.6956,-121.5897,7,20170617,66.92,100.94,,9.171454,340,27.066974,,,0
SACRAMENTO METRO AP,CA,38.6956,-121.5897,7,20170621,64.94,105.98,,6.039738,340,14.092722,,,0
SACRAMENTO METRO AP,CA,38.6956,-121.5897,7,20170622,73.04,107.06,,8.052984,340,19.908766,,,0
NAPA CO AP,CA,38.2103,-122.2847,4.3,20170328,41,78.08,,8.276678,340,31.093466,0,0,0
NAPA CO AP,CA,38.2103,-122.2847,4.3,20170428,42.08,78.08,,8.94776,340,27.066974,0,0,0
NAPA CO AP,CA,38.2103,-122.2847,4.3,20170611,46.04,73.04,,8.052984,340,36.90951,,0,0.0393701
VACAVILLE NUT TREE AP,CA,38.3775,-121.9575,33.2,20170126,37.94,59,,5.816044,340,21.922012,0,0,0
VACAVILLE NUT TREE AP,CA,38.3775,-121.9575,33.2,20170403,46.04,78.98,,7.605596,340,29.08022,0,0,0
VACAVILLE NUT TREE AP,CA,38.3775,-121.9575,33.2,20170902,66.92,109.94,,2.908022,340,14.092722,0,0,0
MADERA MUNI AP,CA,36.9878,-120.1106,77.1,20170112,41,53.96,,4.697574,340,14.987498,0,0,0.83070911
MADERA MUNI AP,CA,36.9878,-120.1106,77.1,20170113,39.02,50,,7.381902,340,21.027236,0,0,0
MADERA MUNI AP,CA,36.9878,-120.1106,77.1,20170330,51.08,66.92,,15.434886,340,40.041226,0,0,0
MADERA MUNI AP,CA,36.9878,-120.1106,77.1,20170403,44.06,77,,9.171454,340,27.066974,0,0,0
MADERA MUNI AP,CA,36.9878,-120.1106,77.1,20170419,46.94,75.02,,7.82929,340,23.935258,0,0,0
MADERA MUNI AP,CA,36.9878,-120.1106,77.1,20170420,48.02,75.02,,11.408394,340,29.974996,0,0,0
MADERA MUNI AP,CA,36.9878,-120.1106,77.1,20170422,48.92,80.06,,7.605596,340,23.040482,0,0,0
MADERA MUNI AP,CA,36.9878,-120.1106,77.1,20170517,51.98,78.08,,11.855782,340,29.08022,0,0,0
MADERA MUNI AP,CA,36.9878,-120.1106,77.1,20170520,55.04,93.92,,4.921268,340,17.000744,0,0,0
MADERA MUNI AP,CA,36.9878,-120.1106,77.1,20170915,57.02,84.02,,6.934514,340,18.119214,0,0,0
TALLAHASSEE,FL,30.3975,-84.3289,19.2,20170104,51.08,66.92,59.54,5.59235,340,21.027236,0,0,0
TALLAHASSEE,FL,30.3975,-84.3289,19.2,20170106,46.04,73.04,56.66,4.697574,340,23.040482,0,0,0.72834685
TALLAHASSEE,FL,30.3975,-84.3289,19.2,20170107,33.08,48.02,45.14,15.882274,340,35.119958,0,0,0.6692917
TALLAHASSEE,FL,30.3975,-84.3289,19.2,20170127,39.02,57.92,51.62,9.171454,340,25.948504,0,0,0
TALLAHASSEE,FL,30.3975,-84.3289,19.2,20170308,55.04,77,67.82,4.250186,340,16.105968,0,0,0.01181103
TALLAHASSEE,FL,30.3975,-84.3289,19.2,20170408,39.02,75.02,57.2,3.579104,340,19.01399,0,0,0
TALLAHASSEE,FL,30.3975,-84.3289,19.2,20170817,75.92,96.08,84.92,4.250186,340,19.01399,0,0,0
TALLAHASSEE,FL,30.3975,-84.3289,19.2,20170824,75.02,96.08,84.92,4.697574,340,23.935258,0,0,0
CARBONDALE SOUTHERN IL AP,IL,37.7797,-89.2497,123.7,20170107,1.22,21.2,,2.460634,340,12.974252,0,0,0
CARBONDALE SOUTHERN IL AP,IL,37.7797,-89.2497,123.7,20170122,42.98,62.96,,9.618842,340,33.106712,0,0,0
CARBONDALE SOUTHERN IL AP,IL,37.7797,-89.2497,123.7,20170208,26.24,44.06,,12.526864,340,29.974996,,0,0
CARBONDALE SOUTHERN IL AP,IL,37.7797,-89.2497,123.7,20170309,42.98,73.94,,9.395148,340,27.96175,0,0,0.05118113
CARBONDALE SOUTHERN IL AP,IL,37.7797,-89.2497,123.7,20170407,39.92,60.08,,7.605596,340,23.935258,0,0,0
CARBONDALE SOUTHERN IL AP,IL,37.7797,-89.2497,123.7,20170708,66.92,87.98,,4.47388,340,17.000744,0,0,0
CARBONDALE SOUTHERN IL AP,IL,37.7797,-89.2497,123.7,20170811,66.02,80.96,,3.35541,340,21.027236,0,0,0.96850446
CARBONDALE SOUTHERN IL AP,IL,37.7797,-89.2497,123.7,20170822,64.94,82.04,,6.934514,340,21.922012,0,0,0
CARBONDALE SOUTHERN IL AP,IL,37.7797,-89.2497,123.7,20170902,48.92,78.08,,4.47388,340,18.119214,0,0,0
SPRINGFIELD CAPITAL AP,IL,39.8447,-89.6839,181.1,20170406,42.98,55.04,46.94,14.987498,340,34.001488,0,0,0.03149608
SPRINGFIELD CAPITAL AP,IL,39.8447,-89.6839,181.1,20170714,64.94,84.92,77.72,7.158208,340,18.119214,0,0,0
SPRINGFIELD CAPITAL AP,IL,39.8447,-89.6839,181.1,20170905,51.08,73.94,66.74,11.632088,340,29.974996,0,0,0
SPRINGFIELD CAPITAL AP,IL,39.8447,-89.6839,181.1,20170906,46.04,68,56.48,7.605596,340,21.027236,0,0,0
JACKSONVILLE NAS,FL,30.2333,-81.6667,6.1,20170108,31.1,46.94,,13.42164,340,27.066974,,,0
JACKSONVILLE NAS,FL,30.2333,-81.6667,6.1,20170316,39.02,60.98,,10.289924,340,21.922012,,,0
MINERAL WELLS AP,TX,32.7817,-98.0603,283.5,20170114,33.08,39.02,,7.605596,340,14.987498,0,0,0
MINERAL WELLS AP,TX,32.7817,-98.0603,283.5,20170127,23.18,55.04,,6.934514,340,27.96175,0,0,0
MINERAL WELLS AP,TX,32.7817,-98.0603,283.5,20170202,33.08,46.94,,12.079476,340,25.053728,0,0,0
MINERAL WELLS AP,TX,32.7817,-98.0603,283.5,20170208,37.04,64.94,,11.1847,340,31.988242,0,0,0
MINERAL WELLS AP,TX,32.7817,-98.0603,283.5,20170504,50,75.92,,12.750558,340,34.001488,0,0,0
MINERAL WELLS AP,TX,32.7817,-98.0603,283.5,20170505,42.98,80.96,,4.921268,340,21.922012,0,0,0
MINERAL WELLS AP,TX,32.7817,-98.0603,283.5,20170831,64.04,87.98,,6.263432,340,21.922012,0,0,0
LUFKIN ANGELINA CO AP,TX,31.2361,-94.7544,87.8,20170222,48.02,80.06,,2.908022,340,10.961006,0,0,0
LUFKIN ANGELINA CO AP,TX,31.2361,-94.7544,87.8,20170307,53.96,73.94,,6.71082,340,21.922012,0,0,0.18897648
LUFKIN ANGELINA CO AP,TX,31.2361,-94.7544,87.8,20170422,53.06,71.06,,8.276678,340,25.948504,0,0,0.01181103
LUFKIN ANGELINA CO AP,TX,31.2361,-94.7544,87.8,20170912,55.94,82.94,,3.131716,340,19.01399,0,0,0
QUINCY RGNL AP,IL,39.9369,-91.1919,234.4,20170122,35.96,48.02,42.44,12.30317,340,25.053728,0,0,0
QUINCY RGNL AP,IL,39.9369,-91.1919,234.4,20170123,33.98,39.92,37.94,9.171454,340,25.053728,0,0,0
QUINCY RGNL AP,IL,39.9369,-91.1919,234.4,20170201,24.26,42.08,37.76,9.618842,340,23.040482,0,0,0
QUINCY RGNL AP,IL,39.9369,-91.1919,234.4,20170302,27.14,39.02,33.62,8.94776,340,23.935258,0,0,0
QUINCY RGNL AP,IL,39.9369,-91.1919,234.4,20170317,39.92,69.98,52.34,13.869028,340,31.093466,0,0,0
QUINCY RGNL AP,IL,39.9369,-91.1919,234.4,20170510,59,84.02,71.96,8.276678,340,29.974996,0,0,0.68897675
DANSVILLE MUNI AP,NY,42.5708,-77.7133,208.8,20170122,39.02,48.92,,5.144962,340,14.092722,,,0
DANSVILLE MUNI AP,NY,42.5708,-77.7133,208.8,20170314,17.24,23.18,,13.197946,340,31.093466,,,0
DANSVILLE MUNI AP,NY,42.5708,-77.7133,208.8,20170317,12.2,42.98,,4.697574,340,14.092722,,,0
DANSVILLE MUNI AP,NY,42.5708,-77.7133,208.8,20170430,41,75.02,,6.934514,340,38.922756,,,0
DANSVILLE MUNI AP,NY,42.5708,-77.7133,208.8,20170503,39.02,57.02,,8.500372,340,27.066974,,,0.07086618
DANSVILLE MUNI AP,NY,42.5708,-77.7133,208.8,20170519,51.98,68,,7.381902,340,27.96175,,,0
DANSVILLE MUNI AP,NY,42.5708,-77.7133,208.8,20170530,55.94,75.92,,5.816044,340,25.053728,,,0.01181103
DANSVILLE MUNI AP,NY,42.5708,-77.7133,208.8,20170603,46.94,71.96,,5.816044,340,29.08022,,,0
DANSVILLE MUNI AP,NY,42.5708,-77.7133,208.8,20170720,64.94,82.94,,4.026492,340,33.106712,,,0.68110273
DANSVILLE MUNI AP,NY,42.5708,-77.7133,208.8,20170825,48.92,71.06,,5.144962,340,18.119214,,,0
DANSVILLE MUNI AP,NY,42.5708,-77.7133,208.8,20170916,57.92,82.04,,4.026492,340,14.092722,,,0
MASSENA INTL AP,NY,44.9358,-74.8458,65.2,20170329,33.98,42.08,,6.71082,340,23.935258,,0,0
MASSENA INTL AP,NY,44.9358,-74.8458,65.2,20170613,53.96,78.08,,6.71082,340,19.908766,0,0,0
MASSENA INTL AP,NY,44.9358,-74.8458,65.2,20170704,53.96,80.06,,3.131716,340,16.105968,0,0,0
MASSENA INTL AP,NY,44.9358,-74.8458,65.2,20170727,64.04,80.06,,8.052984,340,33.106712,0,0,0.05905515
MASSENA INTL AP,NY,44.9358,-74.8458,65.2,20170831,50,62.96,,9.842536,340,27.96175,0,0,0.0393701
NEW YORK CNTRL PK TWR,NY,40.7789,-73.9692,39.6,20170417,57.92,73.94,,6.71082,340,23.935258,0,0,0
NEW YORK CNTRL PK TWR,NY,40.7789,-73.9692,39.6,20170820,69.08,80.96,,4.47388,340,18.119214,0,0,0
SARANAC RGNL AP,NY,44.3853,-74.2067,506.9,20170514,42.08,51.08,,2.460634,340,18.119214,,0,0.25984266
SARANAC RGNL AP,NY,44.3853,-74.2067,506.9,20170515,42.98,59,,6.934514,340,21.922012,0,0,0.16141741
SARANAC RGNL AP,NY,44.3853,-74.2067,506.9,20170516,33.08,69.08,,4.47388,340,19.908766,0,0,0
WESTCHESTER CO AP,NY,41.0669,-73.7075,115.5,20170107,19.22,22.1,,12.750558,340,31.988242,,,0.01968505
WESTCHESTER CO AP,NY,41.0669,-73.7075,115.5,20170209,16.16,37.94,,20.803542,340,42.949248,,,0.16929143
WESTCHESTER CO AP,NY,41.0669,-73.7075,115.5,20170319,33.08,44.96,,11.1847,340,27.066974,,,0
WESTCHESTER CO AP,NY,41.0669,-73.7075,115.5,20170320,30.2,50,,11.1847,340,29.08022,,,0
WESTCHESTER CO AP,NY,41.0669,-73.7075,115.5,20170330,29.12,50,,6.487126,340,21.922012,,,0
WESTCHESTER CO AP,NY,41.0669,-73.7075,115.5,20170423,42.98,64.94,,7.605596,340,19.908766,,,0
WESTCHESTER CO AP,NY,41.0669,-73.7075,115.5,20170603,50,71.96,,9.395148,340,29.974996,,,0
WESTCHESTER CO AP,NY,41.0669,-73.7075,115.5,20170709,62.06,80.96,,7.381902,340,23.040482,,,0
WESTCHESTER CO AP,NY,41.0669,-73.7075,115.5,20170910,53.06,71.96,,10.289924,340,25.053728,,,0
NEW YORK JFK INTL AP,NY,40.6386,-73.7622,3.4,20170816,69.98,87.98,77.36,6.71082,340,19.908766,0,0,0
WATERTOWN INTL AP,NY,43.9922,-76.0217,96.9,20170526,53.96,62.96,,5.816044,340,18.119214,,,0.01181103
WATERTOWN INTL AP,NY,43.9922,-76.0217,96.9,20170613,50,80.06,,5.59235,340,17.000744,,,0.03149608
WATERTOWN INTL AP,NY,43.9922,-76.0217,96.9,20170816,50,75.02,,5.816044,340,19.908766,,,0
WATERTOWN INTL AP,NY,43.9922,-76.0217,96.9,20170831,39.92,64.94,,7.381902,340,23.935258,,,0.05118113
ROCKFORD GTR ROCKFORD AP,IL,42.1928,-89.0931,222.5,20170512,48.02,73.04,59.9,3.579104,340,18.119214,0,0,0
ROCKFORD GTR ROCKFORD AP,IL,42.1928,-89.0931,222.5,20170812,55.04,80.06,66.92,6.039738,340,21.922012,0,0,0
ROCKFORD GTR ROCKFORD AP,IL,42.1928,-89.0931,222.5,20170906,46.04,64.94,54.32,7.82929,340,27.96175,0,0,0
ROCKFORD GTR ROCKFORD AP,IL,42.1928,-89.0931,222.5,20170917,53.96,77,71.42,5.816044,340,18.119214,0,0,0
CHICAGO OHARE INTL AP,IL,41.995,-87.9336,200.6,20170113,16.16,27.14,19.94,8.94776,340,19.01399,0,0,0
CHICAGO OHARE INTL AP,IL,41.995,-87.9336,200.6,20170309,29.12,42.08,39.02,6.934514,340,23.935258,0,0,0
CHICAGO OHARE INTL AP,IL,41.995,-87.9336,200.6,20170310,23.18,35.96,31.82,14.54011,340,29.08022,0,0,0
CHICAGO OHARE INTL AP,IL,41.995,-87.9336,200.6,20170525,51.98,69.08,58.82,8.724066,340,23.040482,0,0,0
CHICAGO OHARE INTL AP,IL,41.995,-87.9336,200.6,20170619,62.06,80.06,70.16,10.06623,340,36.014734,0,0,0.03149608
CHICAGO OHARE INTL AP,IL,41.995,-87.9336,200.6,20170623,66.02,82.94,76.82,12.30317,340,31.988242,0,0,0.7086618
CHICAGO OHARE INTL AP,IL,41.995,-87.9336,200.6,20170627,50,78.08,64.58,6.71082,340,21.027236,0,0,0
CHICAGO OHARE INTL AP,IL,41.995,-87.9336,200.6,20170905,53.96,69.98,63.14,12.526864,340,31.093466,0,0,0
CHICAGO OHARE INTL AP,IL,41.995,-87.9336,200.6,20170906,48.92,66.92,57.74,10.289924,340,23.935258,0,0,0
CHAMPAIGN WILLARD AP,IL,40.0397,-88.2778,229.8,20170314,15.26,28.22,,11.408394,340,23.935258,,,0
